,2006-01-01T00:00:00-05,2007-01-01T00:00:00-05,2008-01-01T00:00:00-05,2009-01-01T00:00:00-05,2010-01-01T00:00:00-05,2011-01-01T00:00:00-05,2012-01-01T00:00:00-05,2013-01-01T00:00:00-05,2014-01-01T00:00:00-05,2015-01-01T00:00:00-05,2016-01-01T00:00:00-05,2017-01-01T00:00:00-05,2018-01-01T00:00:00-05
TH,0.35884073,0.3615446,0.3662024,0.3547572,0.3529191,0.28812882,0.26974997,0.29336894,0.29889315,0.2884631,0.29730147,0.31912285,0.31726483
TO,0.16186953,0.16383591,0.13854897,0.13382454,0.1295839,0.13110477,0.1223272,0.14921542,0.15185477,0.12558356,0.17043583,0.16487204,0.16666849
VU,0.26838452,0.2612626,0.25687677,0.24739957,0.12706754,0.16052167,0.16673675,0.18324184,0.18110241,0.14381483,0.14618522,0.1451748,0.1476999
WF,0.0633742,0.05643529,0.061968148,0.05770049,0.057972316,0.05615134,0.07328095,0.07197953,0.07134716,0.062927686,0.061656795,0.03592111,0.03655108
AO,0.31293947,0.32881764,0.3244197,0.31358963,0.32154095,0.32735014,0.3298516,0.33230588,0.32658252,0.31760135,0.32895055,0.30424008,0.30339104
AR,0.37691665,0.36851922,0.37562746,0.38576785,0.3597279,0.3491755,0.34227842,0.33815613,0.34963724,0.3390732,0.3253448,0.32915974,0.33366737
BJ,0.30005783,0.2976184,0.32071048,0.32934248,0.32621175,0.3445672,0.32740322,0.3234305,0.32328406,0.31484246,0.32512304,0.3247832,0.34356415
BR,0.39009175,0.38824928,0.39385343,0.39098355,0.37483123,0.38131702,0.36101052,0.34029573,0.3525369,0.34566852,0.34385926,0.33219638,0.3359311
CM,0.3303818,0.3397935,0.33886224,0.32689357,0.32113743,0.34140125,0.3277046,0.32470047,0.32527006,0.2898798,0.32483622,0.3027335,0.30216166
CV,0.17382248,0.18791148,0.18011312,0.20121843,0.18241976,0.1813866,0.17460567,0.17475176,0.117888555,0.10245889,0.106085405,0.1558051,0.158712
CN,0.4034037,0.40568438,0.41038653,0.41627577,0.400484,0.4020038,0.39131868,0.39498445,0.3962846,0.39436236,0.40106678,0.39307266,0.3906293
CD,0.15693985,0.17142892,0.19728273,0.18570745,0.20317417,0.20211205,0.23992622,0.23468399,0.24150287,0.19225168,0.16181174,0.15705064,0.17546728
CG,0.3327967,0.33427167,0.32231498,0.31271255,0.28546378,0.32466596,0.32193998,0.30601656,0.3108551,0.29643112,0.29336756,0.27005547,0.27607435
CI,0.340077,0.35924318,0.3586626,0.34493658,0.3382702,0.34750158,0.32000005,0.31292057,0.32437184,0.30813038,0.30549544,0.28931582,0.28628358
GQ,0.2553223,0.24533817,0.24525028,0.25389788,0.2623576,0.2588624,0.25903103,0.26302418,0.23540017,0.2299988,0.24696355,0.23762728,0.23318091
GA,0.28592116,0.32113424,0.31430253,0.3012336,0.28165242,0.30803543,0.31884262,0.2996592,0.28615156,0.27336165,0.2473231,0.23024422,0.22968413
GM,0.11685921,0.17925203,0.1899435,0.16210814,0.16130398,0.15341857,0.20867491,0.20922247,0.22922447,0.2024099,0.18783449,0.1758409,0.17534623
GH,0.35347125,0.3594542,0.36167777,0.345019,0.32924637,0.3539131,0.33871907,0.32799205,0.3250159,0.3245774,0.3208761,0.3167641,0.3221129
LR,0.12197124,0.23700249,0.22512485,0.2202036,0.15479171,0.09309178,0.15623759,0.15864351,0.16434056,0.14798583,0.15342857,0.12808664,0.13071094
MR,0.19806138,0.2118055,0.17494486,0.16135451,0.16125211,0.15470052,0.14844404,0.17363006,0.1840764,0.16038899,0.1799019,0.23074561,0.23428571
NAB,0.23648761,0.24998786,0.24032769,0.26874366,0.2871125,0.29589847,0.29984975,0.309974,0.31339023,0.31072968,0.28905264,0.25789538,0.26196253
NL,0.40294448,0.40479025,0.40133786,0.40153524,0.39237624,0.39950535,0.38691,0.38837692,0.39464778,0.38824543,0.39598188,0.39415574,0.39526778
NG,0.33671093,0.3471918,0.3606924,0.3468198,0.34390068,0.35843152,0.34515178,0.34461805,0.34729537,0.33830371,0.34263536,0.33188877,0.34152967
ST,0.20713691,0.17208049,0.17319176,0.1655884,0.20663637,0.18396404,0.1877863,0.18472631,0.18395752,0.16526295,0.16053046,0.15453774,0.12982367
SN,0.26891214,0.2758512,0.29733425,0.2833357,0.27990365,0.27653265,0.268961,0.25327218,0.24962841,0.2579756,0.26278722,0.29223827,0.29938403
SL,0.11685921,0.19490978,0.20128722,0.19743109,0.09362549,0.09838406,0.16157946,0.1633228,0.20417154,0.20240988,0.19060081,0.19361116,0.19297786
ZA,0.36453894,0.37397513,0.35854158,0.366301,0.36051068,0.3749419,0.35013664,0.34381452,0.3652918,0.3618452,0.37302673,0.35021687,0.35029003
TG,0.3118297,0.32516775,0.3370105,0.33092153,0.33022007,0.3555787,0.32090405,0.31070876,0.32139927,0.29503798,0.32107013,0.30663934,0.31807208
AE,0.37599146,0.37486455,0.37742695,0.38134032,0.37355223,0.3735697,0.35824183,0.35504544,0.35736802,0.36493555,0.36966753,0.3607748,0.36031476
AI,0.09715234,0.09911498,-999.0,-999.0,0.09181105,0.10419898,0.109724015,0.11421633,0.113952026,0.10919162,0.14434487,0.13961688,0.13703856
BS,0.31905633,0.33432114,0.3399395,0.346745,0.3168989,0.31808403,0.29890963,0.30897492,0.3229847,0.33406174,0.3413769,0.34232724,0.35323787
VG,0.11225482,0.11616732,0.09102914,0.08909747,0.11322438,0.11559025,0.10797674,0.11204475,0.11237695,0.111564144,0.14842671,0.14877272,0.14450258
DM,0.16647609,0.17083173,0.15722492,0.15044947,0.1488285,0.1583188,0.15419601,0.15909399,0.16514944,0.16245033,0.18907438,0.13945234,0.1878436
GP,0.27285913,0.2734085,0.263474,0.27654672,0.26459885,0.26263627,0.2632465,0.24720505,0.25096378,0.24834952,0.268717,0.25891492,0.2579288
AN,0.26003504,0.25604728,0.24876635,0.21993224,0.20623468,0.21203901,0.2123687,0.21505608,0.21456914,0.21339342,0.22974685,0.225832,0.2241526
KN,0.111749716,0.1274877,0.12677231,0.12696947,0.12608384,0.12500583,0.12290478,0.13560483,0.1359986,0.13354535,0.16000734,0.1535019,0.14852212
VI,0.12658055,0.14059956,0.11664558,0.113374874,0.12747231,0.12901467,0.13057996,0.13600215,0.13644913,0.13249438,0.1396916,0.14606363,0.14242138
AG,0.17223582,0.18192388,0.16732815,0.16408412,0.16644168,0.16716532,0.16665447,0.17954502,0.18080907,0.17367586,0.17424706,0.12735866,0.123813525
BB,0.22324201,0.22315727,0.22269128,0.21246086,0.22547215,0.18903732,0.169289,0.18216895,0.18330568,0.17596304,0.19369298,0.19513556,0.20186566
GD,0.16689165,0.17872211,0.17726183,0.17231451,0.1641638,0.1611627,0.18346022,0.1871462,0.18433893,0.17736502,0.19568643,0.15083037,0.1880911
HT,0.14691666,0.1452207,0.14444658,0.14846253,0.15867485,0.15850195,0.16381238,0.18285127,0.1739189,0.17790402,0.18411978,0.16483533,0.15411675
JM,0.38059455,0.34130514,0.34210092,0.33503288,0.322981,0.33784345,0.33143666,0.33483535,0.33589268,0.33559972,0.35624138,0.33802485,0.33246535
MQ,0.26282576,0.2679069,0.26314548,0.24957295,0.2471374,0.24372907,0.21631704,0.22803578,0.25796956,0.23686422,0.2514448,0.26785687,0.2612444
LC,0.1681104,0.18019308,0.17972219,0.1751364,0.17224866,0.16889504,0.1850835,0.18961228,0.19178575,0.17955309,0.18916339,0.18161966,0.20250066
VC,0.16689165,0.18093978,0.17575264,0.17150724,0.16182466,0.15481488,0.17774461,0.18201709,0.18433893,0.17736502,0.19580412,0.18589021,0.19885048
TT,0.2819334,0.28013778,0.27420795,0.31046,0.301612,0.30871236,0.31213588,0.29735753,0.29944393,0.28458992,0.29790226,0.2490159,0.2443437
CL,0.34773508,0.33943897,0.33547324,0.34751183,0.33698237,0.3425288,0.33186206,0.33071882,0.3454264,0.34383637,0.35999766,0.32527786,0.32587242
CO,0.3509706,0.34092012,0.33880225,0.33816728,0.33208135,0.33628651,0.34286115,0.34448478,0.35915455,0.36534736,0.36891025,0.35554135,0.3504684
EC,0.35133573,0.33811313,0.338284,0.3495958,0.34495023,0.34731248,0.31023595,0.3001518,0.30919978,0.30639264,0.32010174,0.31831998,0.33249193
GN,0.26971292,0.27291977,0.27484795,0.2539582,0.19001979,0.2198684,0.23616701,0.24809547,0.25743482,0.21648733,0.23114038,0.21531442,0.25484475
KW,0.2801833,0.2781361,0.28500667,0.25574845,0.23916258,0.17263745,0.20823485,0.210233,0.17383017,0.19134751,0.14054014,0.10391473,0.144251
OM,0.37212142,0.35609248,0.37196922,0.3674039,0.34397072,0.34921685,0.35029453,0.33219197,0.33615345,0.3461134,0.36203274,0.35537654,0.35639396
PK,0.37329203,0.37119937,0.37025553,0.36164716,0.3574787,0.36281195,0.34645602,0.34070334,0.32638946,0.333931,0.34046674,0.3391391,0.34398365
PE,0.34537652,0.33464518,0.33640012,0.3429613,0.3346306,0.33985966,0.32927656,0.32464767,0.34006137,0.33613017,0.357888,0.3290375,0.33092204
QA,0.29181883,0.3099168,0.32763913,0.23616001,0.203263,0.20591424,0.20990826,0.14377668,0.16249919,0.23500834,0.23864782,0.27609944,0.30040807
UY,0.35457608,0.35906264,0.35079792,0.363001,0.3488797,0.35805994,0.35772428,0.3352034,0.34042066,0.3369009,0.3211382,0.32526606,0.33010682
AW,0.2596565,0.20448764,0.20357229,0.20044057,0.2068261,0.20341457,0.20369032,0.20108654,0.20662177,0.18880305,0.20891659,0.22930628,0.22949116
CR,0.33655244,0.33230639,0.33115605,0.3211175,0.3166922,0.30425477,0.26237524,0.27312207,0.27946842,0.27637693,0.2778797,0.2728018,0.268168
CW,0.28243023,0.24947627,0.25260663,0.21428703,0.2038905,0.2391933,0.2036903,0.20108654,0.22588181,0.20827651,0.21419103,0.2293063,0.22949116
GY,0.22359484,0.20148315,0.19724602,0.19854341,0.20050405,0.19568059,0.19582577,0.20708191,0.19935603,0.19468683,0.2208085,0.23046729,0.22698216
PA,0.3423505,0.34157625,0.34448105,0.35242596,0.35587415,0.36934114,0.3571322,0.3443203,0.3605237,0.3625272,0.36622852,0.3542828,0.3489484
PR,0.33762306,0.3258947,0.31424522,0.2520375,0.25399458,0.25255188,0.20816152,0.21055637,0.21470617,0.20831354,0.2244288,0.22467066,0.18872514
SR,0.22928104,0.20128222,0.19836113,0.19943292,0.20115161,0.20072404,0.21798658,0.22308823,0.21906602,0.2156949,0.23515852,0.23226264,0.23057903
CC,0.091238774,0.086810626,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0
TL,0.10461309,0.04436784,0.09494846,0.099950194,0.095223136,0.10167194,0.15749018,0.15232399,0.1542774,0.15123433,0.088192895,0.08681571,0.094052
MU,0.3092845,0.3560913,0.33244717,0.2993163,0.29353204,0.30443498,0.3075271,0.29552367,0.30146092,0.32405972,0.32808644,0.29133555,0.31886426
NF,0.04134539,0.039991576,0.044264056,0.0450089,0.04408091,0.046738558,0.06912759,0.07014862,0.06908631,0.06827471,0.04530624,0.05360104,0.056776464
PH,0.22933327,0.19527271,0.20236568,0.20384046,0.20041776,0.21345812,0.19872533,0.21878809,0.22627768,0.20498744,0.21223713,0.20732954,0.21211836
RE,0.2924144,0.33503294,0.32248533,0.28489634,0.26373512,0.2960555,0.2191345,0.22057974,0.21802564,0.25678882,0.29253566,0.30645937,0.31851172
LK,0.3763836,0.37928382,0.37322614,0.36794224,0.3599915,0.36864206,0.34826007,0.34527162,0.3536961,0.3514713,0.36679408,0.35737813,0.36255217
CU,0.23622714,0.20056279,0.21861309,0.21784642,0.23185325,0.22648433,0.23846549,0.23494321,0.25519633,0.24273309,0.2445347,0.24348181,0.24300037
BH,0.26813468,0.26408127,0.2686606,0.19503482,0.2287149,0.23345688,0.15713419,0.26123378,0.21377242,0.28731722,0.27740744,0.25212568,0.17944945
BD,0.21319929,0.21891011,0.20956673,0.11743088,0.11667304,0.14487605,0.16844791,0.15966088,0.1792373,0.17586088,0.17608981,0.1731106,0.19386843
JO,0.3228299,0.32563668,0.3232016,0.34034196,0.32881793,0.3345877,0.3163003,0.30194739,0.29955631,0.29020447,0.31469113,0.31672037,0.33245555
MV,0.19893466,0.19974375,0.19937791,0.13095091,0.1258045,0.13260017,0.13195597,0.12812564,0.13096969,0.12919562,0.13148515,0.1291583,0.13106066
MM,0.11555999,0.11550284,0.12337629,0.12689656,0.12044335,0.14257225,0.1409731,0.12821022,0.12984544,0.19009575,0.2003844,0.19848634,0.19122118
YE,0.30739793,0.31620285,0.3172819,0.21330152,0.20406227,0.21381113,0.1918159,0.18353847,0.1910817,0.18604933,0.16622064,0.06826005,0.05266059
GF,0.22103399,0.24717109,0.22801268,0.1979589,0.18434677,0.18574567,0.18571997,0.17611128,0.17711905,0.17610255,0.17888865,0.19085601,0.1941339
HN,0.2737507,0.2669271,0.27143148,0.26152357,0.25402543,0.20470797,0.2146297,0.20903724,0.21419086,0.20648105,0.24442095,0.24018899,0.23019996
BG,0.21787176,0.21349315,0.24463199,0.24558741,0.11295051,0.12495726,0.119343236,0.11403445,0.16751423,0.17288844,0.12702273,0.13447002,0.1329617
CY,0.2670973,0.3002398,0.3052304,0.24942788,0.28040993,0.2865132,0.27466232,0.26652017,0.23382016,0.24021833,0.23594108,0.23950735,0.24313785
DK,0.28249532,0.27734733,0.3120616,0.30283877,0.31123662,0.3163747,0.25348794,0.26449645,0.25325066,0.25289112,0.24300528,0.2225395,0.2335695
DJ,0.35268277,0.35000998,0.32040003,0.34514657,0.34733102,0.35422143,0.27974287,0.2802803,0.32872707,0.32913166,0.35055307,0.32512766,0.33077738
EE,0.1554537,0.15261428,0.17690533,0.19294882,0.18828899,0.16689466,0.19808373,0.163225,0.19983067,0.16492654,0.16255796,0.16025607,0.16729708
FI,0.24812703,0.24489994,0.24005188,0.23612139,0.23215942,0.23858409,0.31199223,0.2989538,0.2999021,0.29029426,0.2911765,0.20639472,0.2121941
GI,0.24073046,0.2369777,0.24619767,0.23356356,0.2294754,0.26026797,0.27948147,0.1539347,0.17960148,0.25438195,0.2410363,0.14011508,0.20107831
IR,0.33970264,0.3481641,0.34400702,0.33451393,0.3197962,0.29407963,0.26336688,0.27113307,0.24959913,0.2683736,0.3103287,0.29210192,0.29250783
IE,0.24647787,0.26006305,0.24862464,0.23503922,0.22583075,0.22858599,0.24650751,0.25424135,0.25517118,0.25738135,0.24299675,0.2548526,0.26288456
IL,0.35752285,0.35675466,0.35727218,0.3649531,0.35737374,0.3630476,0.35108867,0.35300264,0.35564235,0.36494532,0.3558437,0.35532066,0.34978962
KE,0.28473315,0.29883736,0.22008164,0.22002494,0.2132627,0.25168458,0.26496908,0.270347,0.26983142,0.25926885,0.27038723,0.2619155,0.2856275
LV,0.17235759,0.17302024,0.17435688,0.1697758,0.16846515,0.1867583,0.18444087,0.16401722,0.16537927,0.16625234,0.21735922,0.16382754,0.18983042
LT,0.17777903,0.20227577,0.19881862,0.17512688,0.17083357,0.16689467,0.16371569,0.163225,0.16377486,0.18593885,0.1843253,0.18371485,0.27235278
MG,0.25559786,0.27111888,0.1894432,0.20158699,0.18628798,0.19401592,0.1837309,0.19249426,0.193765,0.18791756,0.19035168,0.188841,0.15879919
YT,0.20626234,0.21907714,0.057861086,0.13743702,0.16424222,0.16814339,0.14572783,0.1492927,0.16622603,0.17117518,0.1626383,0.14151266,0.11988117
MZ,0.2830766,0.22182372,0.18640101,0.20779327,0.22639114,0.26115963,0.27741626,0.31967708,0.3233442,0.2954106,0.24241613,0.22111493,0.22192988
NO,0.20557049,0.19837785,0.21576968,0.21190731,0.19266519,0.21984783,0.28182584,0.2907947,0.29592657,0.30155882,0.30275017,0.21362226,0.1973832
PL,0.20485447,0.21536273,0.2175219,0.32307678,0.33665234,0.33873144,0.27082744,0.26068822,0.2762345,0.28259382,0.304824,0.2980676,0.33078822
RU,0.29496592,0.28916878,0.30162448,0.30363688,0.30722097,0.35614252,0.35740858,0.3642864,0.36691704,0.36609685,0.3722543,0.36335322,0.36747292
SD,0.28308186,0.27516967,0.27025265,0.21755654,0.20648092,0.23028222,0.18613048,0.18909484,0.18849638,0.1820779,0.24410604,0.18955274,0.15731336
SE,0.32352996,0.32009122,0.33068934,0.3348271,0.3354899,0.3545572,0.3218714,0.3114384,0.31269595,0.2991645,0.2852289,0.30858698,0.29212013
SY,0.25487566,0.25876647,0.28410557,0.22709554,0.22970138,0.21830212,0.2031199,0.19864926,0.19168834,0.22985028,0.20489804,0.24144804,0.22718762
VN,0.3018801,0.30518997,0.3060821,0.30910206,0.35577464,0.36058697,0.34367007,0.34287307,0.3453888,0.3381511,0.35447362,0.3400462,0.33977178
BZ,0.12966408,0.121065274,0.21034701,0.1315519,0.13301902,0.11790348,0.18714675,0.19547185,0.19426264,0.19089973,0.20674306,0.20131512,0.2127548
BM,0.12000307,0.113737546,0.109219216,0.10296771,0.1082908,0.10629842,0.112350665,0.116671085,0.11560305,0.1106376,0.10712675,0.10474158,0.10323598
BN,0.16225134,0.16827545,0.16810547,0.13716061,0.16017443,0.18018721,0.14583941,0.14035013,0.16530557,0.15730894,0.18487719,0.15238896,0.15548323
GE,0.10914428,0.09978009,0.09786948,0.105009444,0.104711644,0.09690294,0.07287112,0.08439739,0.085978836,0.09289424,0.08755858,0.11769963,0.12098596
RO,0.2832447,0.2655543,0.23449917,0.2282665,0.21960688,0.23700164,0.24710864,0.22595581,0.25790152,0.29910105,0.2853949,0.25651005,0.25584364
UA,0.21354868,0.24012673,0.24159752,0.2294512,0.21532813,0.2420796,0.28828022,0.2877756,0.29938358,0.3210246,0.300778,0.2859449,0.29875505
KH,0.17500871,0.17674652,0.15423626,0.15371333,0.18919197,0.19286898,0.17769484,0.173322,0.20667067,0.1952524,0.19502687,0.20121062,0.20187269
IS,0.18628775,0.18186638,0.1835004,0.1762383,0.17063245,0.16990635,0.16619328,0.16470647,0.15712154,0.15599921,0.15178305,0.15808868,0.16125539
GW,0.1411041,0.19535218,0.1601327,0.15507925,0.14635782,0.14812066,0.15336676,0.1544364,0.11590709,0.10703074,0.1109673,0.1128495,0.12017035
KY,0.10478224,0.09897479,0.109219216,0.11060922,0.11073925,0.100369565,0.10071574,0.103880726,0.10550453,0.103034355,0.101061285,0.09782023,0.09511651
SV,0.20787485,0.20582314,0.20775379,0.20466341,0.20836443,0.18256447,0.117966674,0.121191524,0.121359825,0.11903606,0.14761227,0.1465617,0.14150682
NI,0.20787483,0.20165202,0.20353985,0.2005193,0.20280057,0.18228285,0.119150154,0.12272482,0.12615311,0.12671705,0.13727683,0.13532291,0.1318216
GU,0.17419256,0.17582852,0.1866717,0.18066601,0.17917198,0.17904998,0.17405692,0.1823589,0.1717166,0.16725844,0.16692793,0.16292854,0.16394566
TZ,0.26282927,0.253886,0.21177177,0.19666438,0.20839745,0.24885954,0.26537693,0.26527002,0.2639394,0.2461587,0.25472248,0.2606104,0.25903046
KM,0.073172726,0.07772009,0.049042538,0.10003552,0.1445826,0.14619352,0.13202891,0.13266271,0.13491441,0.13954376,0.14142172,0.12089942,0.11732865
SC,0.1831267,0.18500277,0.16972506,0.13674293,0.12920398,0.1614958,0.15162486,0.15204942,0.1556415,0.15553468,0.15943842,0.14505926,0.1374901
CK,0.041912794,0.046277247,0.058664873,0.049507126,0.048457168,0.037056006,0.053578533,0.056171864,0.05280616,0.048348755,0.049176265,0.044553984,0.04505193
ME,0.07820359,0.08405809,0.08481749,0.091019735,0.105913036,0.1231412,0.07655605,0.07716647,0.07407962,0.0784878,0.1166298,0.089650236,0.07875659
FO,0.1537693,0.15264969,0.15505509,0.15155557,0.14332026,0.14106342,0.13436101,0.13244303,0.13324939,0.13418257,0.13212231,0.13256668,0.13580698
GL,0.024215039,-999.0,-999.0,-999.0,-999.0,-999.0,0.021797601,0.022656064,0.02304806,0.022995302,0.020112492,0.016241454,0.0155974515
ER,0.14290148,0.13702403,0.062401768,0.10315417,-999.0,-999.0,0.088663876,-999.0,0.026284412,0.026833566,0.033394266,0.036002643,0.05998866
SO,0.11051918,0.11247214,0.10683436,0.121175885,0.11410797,0.11838741,0.05021944,0.088673994,0.081301816,0.08104571,0.11409126,0.12178003,0.107642464
